Row,Regex1,Regex2,IsEquivalent,SimilarityScore
667,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
668,^dfmdacm.*yfktrf.*$,^dfmdacm.*yfktrf.*$,True,1.0
669,"^[A-Z]{2,10}$","^[A-Z]{2,10}$",True,1.0
670,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
671,"^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{2,6}[.!?;:'""…]?$","^([a-zA-Z]{2,6}[ ,.!?;:'""…]*){1,3}[a-zA-Z]{2,6}[.!?;:'""…]?$",True,1.0
672,^figxj.*tru.*$,^figxj.*tru.*$,True,1.0
673,\d+,\d+,True,1.0
674,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
675,\d+,\d+,True,1.0
676,"^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){6}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
677,"^[a-z]{4,7}$","^[a-z]{4,7}$",True,1.0
678,"^.{1,7}tpuxoqka$","^.{1,7}tpuxoqka$",True,1.0
679,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
680,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
681,^daul.*,^daul.*,True,1.0
682,\d+,\d+,True,1.0
683,"^[A-Z]{3,8}$","^[A-Z]{3,8}$",True,1.0
684,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
685,.*fgx$,.*fgx$,True,1.0
686,^pkqji.*dvtn.*$,^pkqji.*dvtn.*$,True,1.0
687,"^\d{1,2}$","^\d{1,2}$",True,1.0
688,"^\d{1,4}$","^\d{1,4}$",True,1.0
689,"^[a-zA-Z0-9]{4,9}$","^[a-zA-Z0-9]{4,9}$",True,1.0
690,"^\d{1,8}$","^\d{1,8}$",True,1.0
691,^\d{4}$,^\d{4}$,True,1.0
692,^\d{1}$,^\d{1}$,True,1.0
693,^\d.*$,^\d.*$,True,1.0
694,"^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){0,4}[a-zA-Z]{1,10}[.!?;:'""…]?$","^([a-zA-Z]{1,10}[ ,.!?;:'""…]*){0,4}[a-zA-Z]{1,10}[.!?;:'""…]?$",True,1.0
695,^\d{1}$,^\d{1}$,True,1.0
696,^\d{6}$,^\d{6}$,True,1.0
697,^qfczx.*,^qfczx.*,True,1.0
698,^\d{3}$,^\d{3}$,True,1.0
699,.*jbnj$,.*jbnj$,True,1.0
700,^(?=.*tduuvwbw)(?=.*xrlwdwhs).*$,^(?=.*tduuvwbw)(?=.*xrlwdwhs).*$,True,1.0
701,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
702,^(?=.*waob)(?=.*dpwhee).*$,^(?=.*waob)(?=.*dpwhee).*$,True,1.0
703,^\d.*$,^\d.*$,True,1.0
704,^(?=.*cmm)(?=.*sxues).*$,^(?=.*cmm)(?=.*sxues).*$,True,1.0
705,^tyaax.*qjqc.*$,^tyaax.*qjqc.*$,True,1.0
706,"^[A-Z]{2,9}$","^[A-Z]{2,9}$",True,1.0
707,^rxv.*,^rxv.*,True,1.0
708,^plso.*weycku.*$,^plso.*weycku.*$,True,1.0
709,"^\d{1,9}$","^\d{1,9}$",True,1.0
710,^\d.*$,^\d.*$,True,1.0
711,^[^\d]*$,^[^\d]+$,False,0.875
712,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
713,^(?=.*cklxcd)(?=.*pkkhwklv).*$,^(?=.*cklxcd)(?=.*pkkhwklv).*$,True,1.0
714,"^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){9}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
715,^ikln.*ikimgvc.*$,^ikln.*ikimgvc.*$,True,1.0
716,\d+,.*,False,0.0
717,\s+,\s+,True,1.0
718,"^[a-zA-Z0-9]{2,3}$","^[a-zA-Z0-9]{2,3}$",True,1.0
719,"^([a-zA-Z]{4,9}[ ,.!?;:'""…]*){0,7}[a-zA-Z]{4,9}[.!?;:'""…]?$","^([a-zA-Z]{4,9}[ ,.!?;:'""…]*){0,7}[a-zA-Z]{4,9}[.!?;:'""…]?$",True,1.0
720,^\d.*$,^\d.*$,True,1.0
721,^chki.*vxmvt.*$,^chki.*vxmvt.*$,True,1.0
722,^\d{2}$,^\d{2}$,True,1.0
723,^\d{5}$,^\d{5}$,True,1.0
724,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
725,"^\d{1,2}$","^\d{1,2}$",True,1.0
726,"^.{1,3}nqyyoo$","^.{1,3}nqyyoo$",True,1.0
727,"^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{3,7}[.!?;:'""…]?$","^([a-zA-Z]{3,7}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{3,7}[.!?;:'""…]?$",True,1.0
728,\w+,\w+,True,1.0
729,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
730,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
731,"^[A-Z]{3,6}$","^[A-Z]{3,6}$",True,1.0
732,^\d{7}$,^\d{7}$,True,1.0
733,"^.{4,9}suf$","^.{4,9}suf$",True,1.0
734,"^[a-zA-Z0-9]{2,9}$","^[a-zA-Z0-9]{2,9}$",True,1.0
735,"^[A-Z]{5,6}$","^[A-Z]{5,6}$",True,1.0
736,^(?=.*vhuycgh)(?=.*holhrvqu).*$,^(?=.*vhuycgh)(?=.*holhrvqu).*$,True,1.0
737,^xbm.*gru.*$,^xbm.*gru.*$,True,1.0
738,^(?=.*rvxcy)(?=.*essqkp).*$,^(?=.*rvxcy)(?=.*essqkp).*$,True,1.0
739,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
740,^\d.*$,^\d.*$,True,1.0
741,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
742,"^[a-z]{5,9}$","^[a-z]{5,9}$",True,1.0
743,^(?=.*raqdbnmn)(?=.*buvkgz).*$,^(?=.*raqdbnmn)(?=.*buvkgz).*$,True,1.0
744,^[a-zA-Z]{1}$,^[a-zA-Z]{1}$,True,1.0
745,.*qceeyfyp$,.*qceeyfyp$,True,1.0
746,^\d{5}$,^\d{5}$,True,1.0
747,\s+,\s+,True,1.0
748,^pxthdt.*,^pxthdt.*,True,1.0
749,^[^\d]*$,^[^\d]*$,True,1.0
750,^[^\d]*$,^[^\d]*$,True,1.0
751,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
752,^qar.*,^qar.*,True,1.0
753,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
754,\s+,\s+,True,1.0
755,^qktnusck.*,^qktnusck.*,True,1.0
756,"^\d{1,9}$","^\d{1,9}$",True,1.0
757,"^[A-Z]{1,4}$","^[A-Z]{1,4}$",True,1.0
758,"^\d{1,5}$","^\d{1,5}$",True,1.0
759,.*fjjiu$,.*fjjiu$,True,1.0
760,"^[A-Z]{3,7}$","^[A-Z]{3,7}$",True,1.0
761,"^\d{9,}$","^\d{9,}$",True,1.0
762,^\d.*$,^\d.*$,True,1.0
763,^\d{1}$,^\d{1}$,True,1.0
764,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
765,^amwmr.*,^amwmr.*,True,1.0
766,"^[A-Z]{1,9}$","^[A-Z]{1,9}$",True,1.0
767,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
768,"^[A-Z]{4,9}$","^[A-Z]{4,9}$",True,1.0
769,^iiz.*ujgcjab.*$,^iiz.*ujgcjab.*$,True,1.0
770,"^\d{5,}$","^\d{5,}$",True,1.0
771,^teig.*,^teig.*,True,1.0
772,.*rfyycp$,.*rfyycp$,True,1.0
773,"^\d{2,6}$","^\d{2,6}$",True,1.0
774,^[a-zA-Z]{10}$,^[a-zA-Z]{10}$,True,1.0
775,\d+,\d+,True,1.0
776,"^[a-z]{3,10}$","^[a-z]{3,10}$",True,1.0
777,"^\d{4,5}$","^\d{4,5}$",True,1.0
778,^puszzo.*,^puszzo.*,True,1.0
779,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
780,"^\d{1,3}$","^\d{1,3}$",True,1.0
781,^\d{9}$,^\d{9}$,True,1.0
782,^(?=.*obbgti)(?=.*ycggk).*$,^(?=.*obbgti)(?=.*ycggk).*$,True,1.0
783,^\d{8}$,^\d{8}$,True,1.0
784,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
785,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
786,"^([a-zA-Z]{1,4}[ ,.!?;:'""…]*){1,4}[a-zA-Z]{1,4}[.!?;:'""…]?$","^([a-zA-Z]{1,4}[ ,.!?;:'""…]*){1,4}[a-zA-Z]{1,4}[.!?;:'""…]?$",True,1.0
787,^\d{8}$,^\d{8}$,True,1.0
788,.*gscio$,.*gscio$,True,1.0
789,\d+,\d+,True,1.0
790,^\d{8}$,^\d{8}$,True,1.0
791,^hiwdk.*,^hiwdk.*,True,1.0
792,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
793,^(?=.*qqq)(?=.*jcv).*$,^(?=.*qqq)(?=.*jcv).*$,True,1.0
794,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){3,4}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
795,"^[a-z]{4,6}$","^[a-z]{4,6}$",True,1.0
796,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
797,"^[a-z]{5,8}$","^[a-z]{5,8}$",True,1.0
798,"^[a-z]{3,7}$","^[a-z]{3,7}$",True,1.0
799,\s+,\s+,True,1.0
800,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
801,.*cfhfdr$,.*cfhfdr$,True,1.0
802,^(?=.*xbzrnbre)(?=.*whdqfiqc).*$,^(?=.*xbzrnbre)(?=.*whdqfiqc).*$,True,1.0
803,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
804,^lgk.*,^lgk.*,True,1.0
805,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
806,^\d.*$,^\d.*$,True,1.0
807,^[^\d]*$,^[^\d]*$,True,1.0
808,\d+,\d+,True,1.0
809,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
810,\d+,\d+,True,1.0
811,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
812,^[a-zA-Z]{1}$,^[a-zA-Z]$,True,0.7692307692307692
813,^[a-zA-Z]{3}$,^[a-zA-Z]{3}$,True,1.0
814,^(?=.*xzhw)(?=.*pfv).*$,^(?=.*xzhw)(?=.*pfv).*$,True,1.0
815,^xjfdugr.*kbdwt.*$,^xjfdugr.*kbdwt.*$,True,1.0
816,.*fpzidzkl$,.*fpzidzkl$,True,1.0
817,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
818,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
819,^(?=.*siwkks)(?=.*gcdce).*$,^(?=.*siwkks)(?=.*gcdce).*$,True,1.0
820,.*hru$,.*hru$,True,1.0
821,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
822,"^\d{1,2}$","^\d{1,2}$",True,1.0
823,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
824,"^[A-Z]{3,9}$","^[A-Z]{3,9}$",True,1.0
825,\w+,\w+,True,1.0
826,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
827,"^\d{1,6}$","^\d{1,6}$",True,1.0
828,"^\d{1,2}$","^\d{1,2}$",True,1.0
829,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
830,"^\d{1,6}$","^\d{1,6}$",True,1.0
831,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
832,"^[a-z]{4,8}$","^[a-z]{4,8}$",True,1.0
833,"^\d{1,3}$","^\d{1,3}$",True,1.0
834,\s+,\s+,True,1.0
835,^\d{9}$,^\d{9}$,True,1.0
836,^(?=.*diib)(?=.*fjfo).*$,^(?=.*diib)(?=.*fjfo).*$,True,1.0
837,^bbiei.*aqvqnfp.*$,^bbiei.*aqvqnfp.*$,True,1.0
838,^[^\d]*$,^[^\d]*$,True,1.0
839,^[^\d]*$,^[^\d]*$,True,1.0
840,^\d{10}$,^\d{10}$,True,1.0
841,"^\d{8,}$","^\d{8,}$",True,1.0
842,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
843,"^[A-Z]{3,5}$","^[A-Z]{3,5}$",True,1.0
844,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
845,"^\d{4,}$","^\d{4,}$",True,1.0
846,"^\d{3,5}$","^\d{3,5}$",True,1.0
847,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
848,"^.{6,10}krxh$","^.{6,10}krxh$",True,1.0
849,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
850,^sbh.*,^sbh.*,True,1.0
851,.*cqwmmz$,.*cqwmmz$,True,1.0
852,"^[a-z]{4,5}$","^[a-z]{4,5}$",True,1.0
853,\s+,\s+,True,1.0
854,^bbysblg.*amw.*$,^bbysblg.*amw.*$,True,1.0
855,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
856,"^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){8}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
857,^\d{7}$,^\d{7}$,True,1.0
858,^(?=.*aauc)(?=.*hpxzrb).*$,^(?=.*aauc)(?=.*hpxzrb).*$,True,1.0
859,"^\d{1,10}$","^\d{1,10}$",True,1.0
860,.*puylpy$,.*puylpy$,True,1.0
861,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
862,"^\d{3,4}$","^\d{3,4}$",True,1.0
863,"^[A-Z]{2,9}$","^[A-Z]{2,9}$",True,1.0
864,"^([a-zA-Z]{3,10}[ ,.!?;:'""…]*){3,7}[a-zA-Z]{3,10}[.!?;:'""…]?$","^([a-zA-Z]{3,10}[ ,.!?;:'""…]*){3,7}[a-zA-Z]{3,10}[.!?;:'""…]?$",True,1.0
865,.*svrt$,.*svrt$,True,1.0
866,"^([a-zA-Z]{3,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{3,5}[.!?;:'""…]?$","^([a-zA-Z]{3,5}[ ,.!?;:'""…]*){3,8}[a-zA-Z]{3,5}[.!?;:'""…]?$",True,1.0
867,"^\d{3,7}$","^\d{3,7}$",True,1.0
868,^[^\d]*$,^[^\d]*$,True,1.0
869,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
870,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
871,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
872,^\d.*$,^\d.*$,True,1.0
873,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
874,^[^\d]*$,^[^\d]*$,True,1.0
875,\d+,\d+,True,1.0
876,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
877,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
878,"^[a-zA-Z0-9]{1,6}$","^[a-zA-Z0-9]{1,6}$",True,1.0
879,^yxnkm.*,^yxnkm.*,True,1.0
880,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
881,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
882,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
883,"^\d{8,}$","^\d{8,}$",True,1.0
884,^\d{8}$,^\d{8}$,True,1.0
885,^\d{5}$,^\d{5}$,True,1.0
886,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
887,\d+,\d+,True,1.0
888,"^\d{3,6}$","^\d{3,6}$",True,1.0
889,^\d.*$,^\d.*$,True,1.0
890,"^[a-zA-Z0-9]{3,5}$","^[a-zA-Z0-9]{3,5}$",True,1.0
891,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
892,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
893,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
894,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
895,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
896,"^[A-Z]{2,6}$","^[A-Z]{2,6}$",True,1.0
897,"^[a-zA-Z0-9]{4,10}$","^[a-zA-Z0-9]{4,10}$",True,1.0
898,^jkjgiz.*tpsfh.*$,^jkjgiz.*tpsfh.*$,True,1.0
899,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
900,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
901,^(?=.*qgw)(?=.*ppp).*$,^(?=.*qgw)(?=.*ppp).*$,True,1.0
902,"^[a-z]{1,6}$","^[a-z]{1,6}$",True,1.0
903,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
904,"^.{1,3}biameq$","^.{0,2}biameq$",False,0.8571428571428572
905,"^\d{1,2}$","^\d{1,2}$",True,1.0
906,^\d.*$,^\d.*$,True,1.0
907,"^\d{2,5}$","^\d{2,5}$",True,1.0
908,\d+,\d+,True,1.0
909,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
910,^\d.*$,^\d.*$,True,1.0
911,^\d{5}$,^\d{5}$,True,1.0
912,^[a-zA-Z]{8}$,^[a-zA-Z]{8}$,True,1.0
913,"^\d{1,9}$","^\d{1,9}$",True,1.0
914,^\d.*$,^\d.*$,True,1.0
915,"^\d{1,5}$","^\d{1,5}$",True,1.0
916,"^.{2,8}altwvm$","^.{2,8}altwvm$",True,1.0
917,"^\d{1,9}$","^\d{1,9}$",True,1.0
918,"^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){7}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
919,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
920,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
921,"^[a-zA-Z0-9]{4,10}$","^[a-zA-Z0-9]{4,10}$",True,1.0
922,^blo.*xvdyesxw.*$,^blo.*xvdyesxw.*$,True,1.0
923,^(?=.*cmflvcr)(?=.*wdnjcz).*$,^(?=.*cmflvcr)(?=.*wdnjcz).*$,True,1.0
924,"^[A-Z]{1,7}$","^[A-Z]{1,7}$",True,1.0
925,"^\d{4,5}$","^\d{4,5}$",True,1.0
926,"^\d{3,4}$","^\d{3,4}$",True,1.0
927,"^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,7}[.!?;:'""…]?$","^([a-zA-Z]{2,7}[ ,.!?;:'""…]*){4,7}[a-zA-Z]{2,7}[.!?;:'""…]?$",True,1.0
928,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
929,^vukwsqu.*,^vukwsqu.*,True,1.0
930,"^[a-zA-Z0-9]{3,7}$","^[a-zA-Z0-9]{3,7}$",True,1.0
931,\d+,\d+,True,1.0
932,\w+,\w+,True,1.0
933,^xparv.*,^xparv.*,True,1.0
934,"^.{2,10}whambx$","^.{2,10}whambx$",True,1.0
935,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
936,^[a-zA-Z]{4}$,^[a-zA-Z]{4}$,True,1.0
937,"^[a-zA-Z0-9]{4,8}$","^[a-zA-Z0-9]{4,8}$",True,1.0
938,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
939,"^.{2,11}cupvvm$","^.{2,11}cupvvm$",True,1.0
940,"^\d{10,}$","^\d{10,}$",True,1.0
941,"^\d{1,6}$","^\d{1,6}$",True,1.0
942,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
943,^(?=.*lrz)(?=.*qeaoqd).*$,^(?=.*lrz)(?=.*qeaoqd).*$,True,1.0
944,"^([a-zA-Z]{4,9}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{4,9}[.!?;:'""…]?$","^([a-zA-Z]{4,9}[ ,.!?;:'""…]*){2,3}[a-zA-Z]{4,9}[.!?;:'""…]?$",True,1.0
945,"^.{3,5}cgkvse$","^.{3,5}cgkvse$",True,1.0
946,"^[A-Z]{2,7}$","^[A-Z]{2,7}$",True,1.0
947,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
948,^\d.*$,^\d.*$,True,1.0
949,^(?=.*imedch)(?=.*xydp).*$,^(?=.*imedch)(?=.*xydp).*$,True,1.0
950,^\d.*$,^\d.*$,True,1.0
951,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
952,"^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){5}[a-zA-Z]+[.!?;:'""…]?",True,0.9795918367346939
953,"^\d{2,}$","^\d{2,}$",True,1.0
954,^[a-zA-Z]{9}$,^[a-zA-Z]{9}$,True,1.0
955,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
956,"^.{6,13}wjz$","^.{6,13}wjz$",True,1.0
957,"^.{5,10}gdaql$","^.{5,10}gdaql$",True,1.0
958,"^[A-Z]{1,7}$","^[A-Z]{1,7}$",True,1.0
959,\s+,\s+,True,1.0
960,.*enhdx$,.*enhdx$,True,1.0
961,^\d{10}$,^\d{10}$,True,1.0
962,^\d{8}$,^\d{8}$,True,1.0
963,"^.{1,2}wuguxyn$","^.{1,2}wuguxyn$",True,1.0
964,"^.{2,3}gewqca$","^.{2,3}gewqca$",True,1.0
965,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
966,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
967,^\d.*$,^\d.*$,True,1.0
968,\d+,\d+,True,1.0
969,^[a-zA-Z]{2}$,^[a-zA-Z]{2}$,True,1.0
970,.*uuye$,.*uuye$,True,1.0
971,"^\d{1,1}$","^\d{1,1}$",True,1.0
972,"^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){0}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
973,.*[a-zA-Z]$,.*[a-zA-Z]$,True,1.0
974,^kbgdqcmu.*fjulxos.*$,^kbgdqcmu.*fjulxos.*$,True,1.0
975,^(?=.*\d)(?=.*[a-zA-Z]).+$,^(?=.*\d)(?=.*[a-zA-Z]).+$,True,1.0
976,"^\d{1,9}$","^\d{1,9}$",True,1.0
977,"^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$","^([a-zA-Z]+[ ,.!?;:'""…]*){1}[a-zA-Z]+[.!?;:'""…]?$",True,1.0
978,"^\d{4,8}$","^\d{4,8}$",True,1.0
979,\d+,\d+,True,1.0
980,"^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){0,5}[a-zA-Z]{2,4}[.!?;:'""…]?$","^([a-zA-Z]{2,4}[ ,.!?;:'""…]*){0,5}[a-zA-Z]{2,4}[.!?;:'""…]?$",True,1.0
981,.*tpdrnhr$,.*tpdrnhr$,True,1.0
982,^imio.*kfifb.*$,^imio.*kfifb.*$,True,1.0
983,^lzlc.*hhbrcfk.*$,^lzlc.*hhbrcfk.*$,True,1.0
984,^[^\d]*$,^[^\d]*$,True,1.0
985,^[A-Z][a-zA-Z]*$,^[A-Z][a-zA-Z]*$,True,1.0
986,^bpfojzg.*gqskv.*$,^bpfojzg.*gqskv.*$,True,1.0
987,.*[!@#$%^&*()].*,.*[!@#$%^&*()].*,True,1.0
988,"^[A-Z]{3,9}$","^[A-Z]{3,9}$",True,1.0
989,^\d.*$,^\d.*$,True,1.0
990,"^[a-z]{4,9}$","^[a-z]{4,9}$",True,1.0
991,\d+,\d+,True,1.0
992,^(?=.*vcrmr)(?=.*cmpl).*$,^(?=.*vcrmr)(?=.*cmpl).*$,True,1.0
993,"^\d{6,}$","^\d{6,}$",True,1.0
994,"^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{2,8}[.!?;:'""…]?$","^([a-zA-Z]{2,8}[ ,.!?;:'""…]*){4,8}[a-zA-Z]{2,8}[.!?;:'""…]?$",True,1.0
995,"^\d{2,9}$","^\d{2,9}$",True,1.0
996,"^\d{1,3}$","^\d{1,3}$",True,1.0
